Battery_Cycle_No,Location,Battery_Status,Battery_Level,Battery_Type,u_id,DateTime,full_name,Latitude,Langitude,User_Type
1,SFU,2,46,bat1,2957,,user002957,49.275361,-122.91256000000001,1
1,SFU,2,44,bat2,2958,,user002958,49.275361,-122.91256000000001,2
1,SFU,2,40,bat1,2959,,user002959,49.275361,-122.91256000000001,3
1,SFU,2,43,bat2,2960,,user002960,49.275361,-122.91256000000001,1
1,SFU,2,59,bat2,2961,,user002961,49.275361,-122.91256000000001,3
1,SFU,2,37,bat2,2962,,user002962,49.275361,-122.91256000000001,1
1,CDOT,2,34,bat2,2963,,user002963,41.903506799999995,-87.6671648,3
1,SFU,2,25,bat2,2964,,user002964,49.275361,-122.91256000000001,3
1,SFU,2,46,bat1,2965,,user002965,49.275361,-122.91256000000001,3
1,CDOT,2,34,bat1,2966,,user002966,41.903506799999995,-87.6671648,3
1,CDOT,2,53,bat1,2967,,user002967,41.903506799999995,-87.6671648,1
1,SFU,2,41,bat2,2968,,user002968,49.275361,-122.91256000000001,3
1,SFU,2,23,bat1,2969,,user002969,49.275361,-122.91256000000001,3
1,CDOT,2,44,bat2,2970,,user002970,41.903506799999995,-87.6671648,3
1,SFU,2,58,bat1,2971,,user002971,49.275361,-122.91256000000001,1
1,SFU,2,45,bat2,2972,,user002972,49.275361,-122.91256000000001,3
1,SFU,2,52,bat2,2973,,user002973,49.275361,-122.91256000000001,1
1,CDOT,2,20,bat1,2974,,user002974,41.903506799999995,-87.6671648,2
1,CDOT,2,33,bat2,2975,,user002975,41.903506799999995,-87.6671648,1
1,CDOT,2,56,bat3,2976,,user002976,41.903506799999995,-87.6671648,1
1,SFU,2,21,bat2,2977,,user002977,49.275361,-122.91256000000001,2
1,CDOT,2,35,bat3,2978,,user002978,41.903506799999995,-87.6671648,2
1,CDOT,2,57,bat2,2979,,user002979,41.903506799999995,-87.6671648,1
1,CDOT,2,20,bat3,2980,,user002980,41.903506799999995,-87.6671648,1
1,CDOT,2,56,bat2,2981,,user002981,41.903506799999995,-87.6671648,3
1,SFU,2,25,bat3,2982,,user002982,49.275361,-122.91256000000001,3
1,SFU,2,27,bat3,2983,,user002983,49.275361,-122.91256000000001,2
1,SFU,2,34,bat1,2984,,user002984,49.275361,-122.91256000000001,1
1,SFU,2,20,bat1,2985,,user002985,49.275361,-122.91256000000001,2
1,CDOT,2,55,bat3,2986,,user002986,41.903506799999995,-87.6671648,3
1,SFU,2,44,bat1,2987,,user002987,49.275361,-122.91256000000001,3
1,SFU,2,22,bat3,2988,,user002988,49.275361,-122.91256000000001,3
1,CDOT,2,35,bat1,2989,,user002989,41.903506799999995,-87.6671648,3
1,CDOT,2,53,bat2,2990,,user002990,41.903506799999995,-87.6671648,3
1,SFU,2,38,bat1,2991,,user002991,49.275361,-122.91256000000001,2
1,CDOT,2,22,bat1,2992,,user002992,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat3,2993,,user002993,49.275361,-122.91256000000001,3
1,SFU,2,23,bat3,2994,,user002994,49.275361,-122.91256000000001,3
1,SFU,2,49,bat2,2995,,user002995,49.275361,-122.91256000000001,3
1,SFU,2,40,bat3,2996,,user002996,49.275361,-122.91256000000001,3
1,CDOT,2,48,bat3,2997,,user002997,41.903506799999995,-87.6671648,2
1,CDOT,2,36,bat3,2998,,user002998,41.903506799999995,-87.6671648,3
1,SFU,2,28,bat2,2999,,user002999,49.275361,-122.91256000000001,3
1,SFU,2,48,bat1,3000,,user003000,49.275361,-122.91256000000001,2
1,SFU,2,56,bat1,3001,,user003001,49.275361,-122.91256000000001,3
1,SFU,2,54,bat3,3002,,user003002,49.275361,-122.91256000000001,3
1,CDOT,2,58,bat2,3003,,user003003,41.903506799999995,-87.6671648,3
1,CDOT,2,28,bat3,3004,,user003004,41.903506799999995,-87.6671648,3
1,SFU,2,29,bat2,3005,,user003005,49.275361,-122.91256000000001,2
1,SFU,2,31,bat2,3006,,user003006,49.275361,-122.91256000000001,2
1,CDOT,2,39,bat3,3007,,user003007,41.903506799999995,-87.6671648,1
1,CDOT,2,45,bat2,3008,,user003008,41.903506799999995,-87.6671648,1
1,CDOT,2,41,bat1,3009,,user003009,41.903506799999995,-87.6671648,3
1,SFU,2,38,bat2,3010,,user003010,49.275361,-122.91256000000001,3
1,SFU,2,37,bat2,3011,,user003011,49.275361,-122.91256000000001,1
1,SFU,2,41,bat2,3012,,user003012,49.275361,-122.91256000000001,1
1,CDOT,2,51,bat2,3013,,user003013,41.903506799999995,-87.6671648,1
1,CDOT,2,47,bat3,3014,,user003014,41.903506799999995,-87.6671648,3
1,CDOT,2,38,bat3,3015,,user003015,41.903506799999995,-87.6671648,3
1,SFU,2,31,bat2,3016,,user003016,49.275361,-122.91256000000001,3
1,CDOT,2,53,bat3,3017,,user003017,41.903506799999995,-87.6671648,1
1,CDOT,2,57,bat2,3018,,user003018,41.903506799999995,-87.6671648,2
1,CDOT,2,44,bat1,3019,,user003019,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat3,3020,,user003020,49.275361,-122.91256000000001,1
1,CDOT,2,49,bat1,3021,,user003021,41.903506799999995,-87.6671648,2
1,SFU,2,46,bat2,3022,,user003022,49.275361,-122.91256000000001,2
1,SFU,2,30,bat3,3023,,user003023,49.275361,-122.91256000000001,2
1,SFU,2,47,bat1,3024,,user003024,49.275361,-122.91256000000001,1
1,SFU,2,44,bat1,3025,,user003025,49.275361,-122.91256000000001,1
1,CDOT,2,34,bat3,3026,,user003026,41.903506799999995,-87.6671648,2
1,SFU,2,24,bat2,3027,,user003027,49.275361,-122.91256000000001,1
1,SFU,2,57,bat1,3028,,user003028,49.275361,-122.91256000000001,1
1,CDOT,2,55,bat3,3029,,user003029,41.903506799999995,-87.6671648,2
1,SFU,2,29,bat2,3030,,user003030,49.275361,-122.91256000000001,3
1,SFU,2,20,bat1,3031,,user003031,49.275361,-122.91256000000001,1
1,SFU,2,54,bat2,3032,,user003032,49.275361,-122.91256000000001,2
1,CDOT,2,46,bat1,3033,,user003033,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat3,3034,,user003034,49.275361,-122.91256000000001,1
1,SFU,2,52,bat1,3035,,user003035,49.275361,-122.91256000000001,2
1,SFU,2,54,bat2,3036,,user003036,49.275361,-122.91256000000001,3
1,SFU,2,27,bat3,3037,,user003037,49.275361,-122.91256000000001,2
1,CDOT,2,23,bat3,3038,,user003038,41.903506799999995,-87.6671648,3
1,CDOT,2,22,bat2,3039,,user003039,41.903506799999995,-87.6671648,2
1,SFU,2,37,bat2,3040,,user003040,49.275361,-122.91256000000001,1
1,CDOT,2,45,bat1,3041,,user003041,41.903506799999995,-87.6671648,2
1,CDOT,2,34,bat2,3042,,user003042,41.903506799999995,-87.6671648,3
1,SFU,2,26,bat3,3043,,user003043,49.275361,-122.91256000000001,3
1,SFU,2,47,bat3,3044,,user003044,49.275361,-122.91256000000001,2
1,CDOT,2,21,bat3,3045,,user003045,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat1,3046,,user003046,49.275361,-122.91256000000001,3
1,CDOT,2,25,bat1,3047,,user003047,41.903506799999995,-87.6671648,3
1,CDOT,2,41,bat1,3048,,user003048,41.903506799999995,-87.6671648,3
1,CDOT,2,25,bat3,3049,,user003049,41.903506799999995,-87.6671648,3
1,CDOT,2,21,bat3,3050,,user003050,41.903506799999995,-87.6671648,3
1,SFU,2,50,bat3,3051,,user003051,49.275361,-122.91256000000001,3
1,SFU,2,47,bat2,3052,,user003052,49.275361,-122.91256000000001,1
1,SFU,2,58,bat3,3053,,user003053,49.275361,-122.91256000000001,3
1,SFU,2,33,bat2,3054,,user003054,49.275361,-122.91256000000001,1
1,SFU,2,21,bat3,3055,,user003055,49.275361,-122.91256000000001,1
1,CDOT,2,21,bat3,3056,,user003056,41.903506799999995,-87.6671648,3
1,SFU,2,52,bat2,3057,,user003057,49.275361,-122.91256000000001,2
1,CDOT,2,23,bat3,3058,,user003058,41.903506799999995,-87.6671648,1
1,SFU,2,24,bat3,3059,,user003059,49.275361,-122.91256000000001,3
1,SFU,2,31,bat2,3060,,user003060,49.275361,-122.91256000000001,1
1,CDOT,2,50,bat1,3061,,user003061,41.903506799999995,-87.6671648,1
1,CDOT,2,46,bat1,3062,,user003062,41.903506799999995,-87.6671648,3
1,SFU,2,42,bat1,3063,,user003063,49.275361,-122.91256000000001,2
1,SFU,2,48,bat3,3064,,user003064,49.275361,-122.91256000000001,1
1,SFU,2,42,bat1,3065,,user003065,49.275361,-122.91256000000001,3
1,CDOT,2,56,bat1,3066,,user003066,41.903506799999995,-87.6671648,3
1,CDOT,2,44,bat1,3067,,user003067,41.903506799999995,-87.6671648,1
1,CDOT,2,45,bat3,3068,,user003068,41.903506799999995,-87.6671648,3
1,SFU,2,37,bat2,3069,,user003069,49.275361,-122.91256000000001,2
1,CDOT,2,52,bat1,3070,,user003070,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat2,3071,,user003071,49.275361,-122.91256000000001,3
1,CDOT,2,38,bat1,3072,,user003072,41.903506799999995,-87.6671648,3
1,CDOT,2,45,bat2,3073,,user003073,41.903506799999995,-87.6671648,1
1,SFU,2,51,bat1,3074,,user003074,49.275361,-122.91256000000001,3
1,SFU,2,40,bat2,3075,,user003075,49.275361,-122.91256000000001,1
1,SFU,2,42,bat2,3076,,user003076,49.275361,-122.91256000000001,2
1,CDOT,2,43,bat3,3077,,user003077,41.903506799999995,-87.6671648,3
1,SFU,2,28,bat1,3078,,user003078,49.275361,-122.91256000000001,2
1,SFU,2,58,bat1,3079,,user003079,49.275361,-122.91256000000001,2
1,SFU,2,42,bat2,3080,,user003080,49.275361,-122.91256000000001,2
1,CDOT,2,39,bat2,3081,,user003081,41.903506799999995,-87.6671648,2
1,CDOT,2,20,bat1,3082,,user003082,41.903506799999995,-87.6671648,1
1,SFU,2,51,bat2,3083,,user003083,49.275361,-122.91256000000001,1
1,CDOT,2,44,bat1,3084,,user003084,41.903506799999995,-87.6671648,1
1,SFU,2,39,bat3,3085,,user003085,49.275361,-122.91256000000001,1
1,SFU,2,28,bat2,3086,,user003086,49.275361,-122.91256000000001,1
1,CDOT,2,41,bat1,3087,,user003087,41.903506799999995,-87.6671648,2
1,SFU,2,53,bat1,3088,,user003088,49.275361,-122.91256000000001,2
1,SFU,2,38,bat3,3089,,user003089,49.275361,-122.91256000000001,1
1,SFU,2,34,bat2,3090,,user003090,49.275361,-122.91256000000001,1
1,SFU,2,51,bat2,3091,,user003091,49.275361,-122.91256000000001,3
1,SFU,2,59,bat3,3092,,user003092,49.275361,-122.91256000000001,1
1,CDOT,2,29,bat1,3093,,user003093,41.903506799999995,-87.6671648,2
1,CDOT,2,43,bat2,3094,,user003094,41.903506799999995,-87.6671648,3
1,CDOT,2,59,bat1,3095,,user003095,41.903506799999995,-87.6671648,3
1,SFU,2,26,bat1,3096,,user003096,49.275361,-122.91256000000001,1
1,SFU,2,58,bat1,3097,,user003097,49.275361,-122.91256000000001,2
1,SFU,2,54,bat3,3098,,user003098,49.275361,-122.91256000000001,2
1,SFU,2,28,bat2,3099,,user003099,49.275361,-122.91256000000001,3
1,SFU,2,31,bat3,3100,,user003100,49.275361,-122.91256000000001,2
1,SFU,2,27,bat3,3101,,user003101,49.275361,-122.91256000000001,3
1,SFU,2,58,bat1,3102,,user003102,49.275361,-122.91256000000001,1
1,SFU,2,31,bat3,3103,,user003103,49.275361,-122.91256000000001,3
1,SFU,2,47,bat2,3104,,user003104,49.275361,-122.91256000000001,2
1,CDOT,2,20,bat2,3105,,user003105,41.903506799999995,-87.6671648,2
1,CDOT,2,38,bat3,3106,,user003106,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat1,3107,,user003107,41.903506799999995,-87.6671648,3
1,CDOT,2,48,bat2,3108,,user003108,41.903506799999995,-87.6671648,2
1,CDOT,2,52,bat3,3109,,user003109,41.903506799999995,-87.6671648,3
1,SFU,2,37,bat3,3110,,user003110,49.275361,-122.91256000000001,3
1,CDOT,2,52,bat3,3111,,user003111,41.903506799999995,-87.6671648,1
1,CDOT,2,48,bat2,3112,,user003112,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat1,3113,,user003113,49.275361,-122.91256000000001,2
1,CDOT,2,49,bat2,3114,,user003114,41.903506799999995,-87.6671648,1
1,SFU,2,20,bat3,3115,,user003115,49.275361,-122.91256000000001,2
1,CDOT,2,20,bat2,3116,,user003116,41.903506799999995,-87.6671648,3
1,CDOT,2,26,bat2,3117,,user003117,41.903506799999995,-87.6671648,3
1,CDOT,2,54,bat1,3118,,user003118,41.903506799999995,-87.6671648,1
1,CDOT,2,27,bat3,3119,,user003119,41.903506799999995,-87.6671648,3
1,CDOT,2,52,bat1,3120,,user003120,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat2,3121,,user003121,49.275361,-122.91256000000001,1
1,CDOT,2,59,bat1,3122,,user003122,41.903506799999995,-87.6671648,1
1,SFU,2,57,bat3,3123,,user003123,49.275361,-122.91256000000001,1
1,SFU,2,25,bat3,3124,,user003124,49.275361,-122.91256000000001,3
1,SFU,2,57,bat1,3125,,user003125,49.275361,-122.91256000000001,1
1,CDOT,2,33,bat3,3126,,user003126,41.903506799999995,-87.6671648,2
1,CDOT,2,38,bat1,3127,,user003127,41.903506799999995,-87.6671648,2
1,CDOT,2,44,bat1,3128,,user003128,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat2,3129,,user003129,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat3,3130,,user003130,41.903506799999995,-87.6671648,1
1,SFU,2,34,bat2,3131,,user003131,49.275361,-122.91256000000001,3
1,SFU,2,24,bat1,3132,,user003132,49.275361,-122.91256000000001,1
1,SFU,2,39,bat3,3133,,user003133,49.275361,-122.91256000000001,2
1,SFU,2,42,bat3,3134,,user003134,49.275361,-122.91256000000001,3
1,SFU,2,34,bat1,3135,,user003135,49.275361,-122.91256000000001,3
1,CDOT,2,51,bat1,3136,,user003136,41.903506799999995,-87.6671648,2
1,CDOT,2,54,bat1,3137,,user003137,41.903506799999995,-87.6671648,3
1,CDOT,2,48,bat1,3138,,user003138,41.903506799999995,-87.6671648,3
1,CDOT,2,25,bat1,3139,,user003139,41.903506799999995,-87.6671648,3
1,CDOT,2,26,bat1,3140,,user003140,41.903506799999995,-87.6671648,2
1,SFU,2,37,bat1,3141,,user003141,49.275361,-122.91256000000001,3
1,SFU,2,53,bat3,3142,,user003142,49.275361,-122.91256000000001,3
1,CDOT,2,58,bat1,3143,,user003143,41.903506799999995,-87.6671648,3
1,CDOT,2,52,bat1,3144,,user003144,41.903506799999995,-87.6671648,3
1,CDOT,2,32,bat2,3145,,user003145,41.903506799999995,-87.6671648,1
1,SFU,2,57,bat1,3146,,user003146,49.275361,-122.91256000000001,1
1,SFU,2,39,bat1,3147,,user003147,49.275361,-122.91256000000001,3
1,SFU,2,40,bat2,3148,,user003148,49.275361,-122.91256000000001,3
1,SFU,2,40,bat2,3149,,user003149,49.275361,-122.91256000000001,2
1,CDOT,2,22,bat1,3150,,user003150,41.903506799999995,-87.6671648,2
1,CDOT,2,30,bat1,3151,,user003151,41.903506799999995,-87.6671648,1
1,CDOT,2,36,bat3,3152,,user003152,41.903506799999995,-87.6671648,2
1,CDOT,2,50,bat3,3153,,user003153,41.903506799999995,-87.6671648,1
1,CDOT,2,45,bat3,3154,,user003154,41.903506799999995,-87.6671648,2
1,CDOT,2,33,bat2,3155,,user003155,41.903506799999995,-87.6671648,1
1,CDOT,2,45,bat1,3156,,user003156,41.903506799999995,-87.6671648,1
1,CDOT,2,24,bat3,3157,,user003157,41.903506799999995,-87.6671648,1
1,CDOT,2,23,bat2,3158,,user003158,41.903506799999995,-87.6671648,3
1,CDOT,2,57,bat3,3159,,user003159,41.903506799999995,-87.6671648,2
1,CDOT,2,33,bat1,3160,,user003160,41.903506799999995,-87.6671648,2
1,SFU,2,45,bat1,3161,,user003161,49.275361,-122.91256000000001,2
1,CDOT,2,54,bat2,3162,,user003162,41.903506799999995,-87.6671648,2
1,CDOT,2,36,bat2,3163,,user003163,41.903506799999995,-87.6671648,1
1,CDOT,2,30,bat1,3164,,user003164,41.903506799999995,-87.6671648,2
1,SFU,2,21,bat3,3165,,user003165,49.275361,-122.91256000000001,3
1,SFU,2,38,bat3,3166,,user003166,49.275361,-122.91256000000001,3
1,CDOT,2,20,bat3,3167,,user003167,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat2,3168,,user003168,49.275361,-122.91256000000001,3
1,SFU,2,28,bat2,3169,,user003169,49.275361,-122.91256000000001,3
1,SFU,2,36,bat2,3170,,user003170,49.275361,-122.91256000000001,1
1,CDOT,2,24,bat3,3171,,user003171,41.903506799999995,-87.6671648,3
1,SFU,2,29,bat2,3172,,user003172,49.275361,-122.91256000000001,1
1,SFU,2,24,bat1,3173,,user003173,49.275361,-122.91256000000001,2
1,SFU,2,30,bat3,3174,,user003174,49.275361,-122.91256000000001,1
1,CDOT,2,38,bat1,3175,,user003175,41.903506799999995,-87.6671648,1
1,CDOT,2,56,bat1,3176,,user003176,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat1,3177,,user003177,41.903506799999995,-87.6671648,2
1,SFU,2,34,bat2,3178,,user003178,49.275361,-122.91256000000001,3
1,SFU,2,46,bat2,3179,,user003179,49.275361,-122.91256000000001,3
1,SFU,2,36,bat2,3180,,user003180,49.275361,-122.91256000000001,2
1,SFU,2,35,bat3,3181,,user003181,49.275361,-122.91256000000001,1
1,SFU,2,25,bat1,3182,,user003182,49.275361,-122.91256000000001,1
1,CDOT,2,51,bat3,3183,,user003183,41.903506799999995,-87.6671648,3
1,SFU,2,56,bat1,3184,,user003184,49.275361,-122.91256000000001,3
1,CDOT,2,40,bat3,3185,,user003185,41.903506799999995,-87.6671648,3
1,SFU,2,49,bat2,3186,,user003186,49.275361,-122.91256000000001,2
1,SFU,2,29,bat3,3187,,user003187,49.275361,-122.91256000000001,3
1,CDOT,2,57,bat1,3188,,user003188,41.903506799999995,-87.6671648,3
1,CDOT,2,25,bat2,3189,,user003189,41.903506799999995,-87.6671648,1
1,CDOT,2,51,bat1,3190,,user003190,41.903506799999995,-87.6671648,3
1,CDOT,2,52,bat2,3191,,user003191,41.903506799999995,-87.6671648,2
1,SFU,2,40,bat1,3192,,user003192,49.275361,-122.91256000000001,3
1,SFU,2,40,bat2,3193,,user003193,49.275361,-122.91256000000001,2
1,SFU,2,45,bat2,3194,,user003194,49.275361,-122.91256000000001,2
1,CDOT,2,41,bat2,3195,,user003195,41.903506799999995,-87.6671648,3
1,CDOT,2,38,bat2,3196,,user003196,41.903506799999995,-87.6671648,2
1,SFU,2,35,bat2,3197,,user003197,49.275361,-122.91256000000001,3
1,CDOT,2,29,bat3,3198,,user003198,41.903506799999995,-87.6671648,3
1,SFU,2,45,bat3,3199,,user003199,49.275361,-122.91256000000001,1
1,SFU,2,35,bat1,3200,,user003200,49.275361,-122.91256000000001,2
1,CDOT,2,51,bat1,3201,,user003201,41.903506799999995,-87.6671648,1
1,SFU,2,48,bat1,3202,,user003202,49.275361,-122.91256000000001,3
1,CDOT,2,25,bat3,3203,,user003203,41.903506799999995,-87.6671648,2
1,SFU,2,42,bat3,3204,,user003204,49.275361,-122.91256000000001,3
1,CDOT,2,59,bat3,3205,,user003205,41.903506799999995,-87.6671648,2
1,SFU,2,24,bat3,3206,,user003206,49.275361,-122.91256000000001,1
1,SFU,2,34,bat3,3207,,user003207,49.275361,-122.91256000000001,1
1,SFU,2,31,bat1,3208,,user003208,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat1,3209,,user003209,41.903506799999995,-87.6671648,3
1,SFU,2,27,bat3,3210,,user003210,49.275361,-122.91256000000001,1
1,CDOT,2,41,bat2,3211,,user003211,41.903506799999995,-87.6671648,2
1,CDOT,2,35,bat3,3212,,user003212,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat2,3213,,user003213,49.275361,-122.91256000000001,3
1,SFU,2,52,bat2,3214,,user003214,49.275361,-122.91256000000001,1
1,CDOT,2,41,bat2,3215,,user003215,41.903506799999995,-87.6671648,1
1,SFU,2,47,bat2,3216,,user003216,49.275361,-122.91256000000001,2
1,SFU,2,34,bat2,3217,,user003217,49.275361,-122.91256000000001,2
1,SFU,2,29,bat1,3218,,user003218,49.275361,-122.91256000000001,2
1,SFU,2,57,bat3,3219,,user003219,49.275361,-122.91256000000001,3
1,CDOT,2,45,bat3,3220,,user003220,41.903506799999995,-87.6671648,3
1,SFU,2,22,bat3,3221,,user003221,49.275361,-122.91256000000001,3
1,CDOT,2,55,bat1,3222,,user003222,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat1,3223,,user003223,41.903506799999995,-87.6671648,2
1,CDOT,2,35,bat3,3224,,user003224,41.903506799999995,-87.6671648,3
1,CDOT,2,43,bat1,3225,,user003225,41.903506799999995,-87.6671648,3
1,CDOT,2,57,bat1,3226,,user003226,41.903506799999995,-87.6671648,2
1,CDOT,2,26,bat2,3227,,user003227,41.903506799999995,-87.6671648,1
1,SFU,2,56,bat1,3228,,user003228,49.275361,-122.91256000000001,1
1,SFU,2,58,bat2,3229,,user003229,49.275361,-122.91256000000001,3
1,SFU,2,41,bat1,3230,,user003230,49.275361,-122.91256000000001,1
1,CDOT,2,53,bat3,3231,,user003231,41.903506799999995,-87.6671648,2
1,CDOT,2,57,bat1,3232,,user003232,41.903506799999995,-87.6671648,3
1,SFU,2,20,bat1,3233,,user003233,49.275361,-122.91256000000001,3
1,CDOT,2,31,bat3,3234,,user003234,41.903506799999995,-87.6671648,2
1,CDOT,2,54,bat1,3235,,user003235,41.903506799999995,-87.6671648,1
1,CDOT,2,56,bat3,3236,,user003236,41.903506799999995,-87.6671648,2
1,CDOT,2,55,bat1,3237,,user003237,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat3,3238,,user003238,41.903506799999995,-87.6671648,2
1,CDOT,2,37,bat3,3239,,user003239,41.903506799999995,-87.6671648,3
1,CDOT,2,28,bat3,3240,,user003240,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat2,3241,,user003241,49.275361,-122.91256000000001,2
1,CDOT,2,53,bat1,3242,,user003242,41.903506799999995,-87.6671648,1
1,SFU,2,26,bat3,3243,,user003243,49.275361,-122.91256000000001,3
1,CDOT,2,23,bat3,3244,,user003244,41.903506799999995,-87.6671648,2
1,SFU,2,55,bat3,3245,,user003245,49.275361,-122.91256000000001,1
1,SFU,2,48,bat3,3246,,user003246,49.275361,-122.91256000000001,2
1,SFU,2,57,bat3,3247,,user003247,49.275361,-122.91256000000001,3
1,CDOT,2,33,bat1,3248,,user003248,41.903506799999995,-87.6671648,3
1,SFU,2,56,bat1,3249,,user003249,49.275361,-122.91256000000001,3
1,CDOT,2,31,bat1,3250,,user003250,41.903506799999995,-87.6671648,2
1,CDOT,2,40,bat1,3251,,user003251,41.903506799999995,-87.6671648,1
1,CDOT,2,57,bat3,3252,,user003252,41.903506799999995,-87.6671648,3
1,CDOT,2,33,bat2,3253,,user003253,41.903506799999995,-87.6671648,1
1,SFU,2,27,bat1,3254,,user003254,49.275361,-122.91256000000001,3
1,CDOT,2,50,bat2,3255,,user003255,41.903506799999995,-87.6671648,1
1,CDOT,2,59,bat2,3256,,user003256,41.903506799999995,-87.6671648,1
1,SFU,2,57,bat3,3257,,user003257,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat3,3258,,user003258,41.903506799999995,-87.6671648,2
1,SFU,2,40,bat3,3259,,user003259,49.275361,-122.91256000000001,1
1,CDOT,2,57,bat3,3260,,user003260,41.903506799999995,-87.6671648,1
1,SFU,2,44,bat3,3261,,user003261,49.275361,-122.91256000000001,2
1,CDOT,2,55,bat3,3262,,user003262,41.903506799999995,-87.6671648,3
1,SFU,2,48,bat3,3263,,user003263,49.275361,-122.91256000000001,1
1,CDOT,2,23,bat2,3264,,user003264,41.903506799999995,-87.6671648,1
1,SFU,2,39,bat2,3265,,user003265,49.275361,-122.91256000000001,2
1,SFU,2,33,bat2,3266,,user003266,49.275361,-122.91256000000001,2
1,SFU,2,50,bat2,3267,,user003267,49.275361,-122.91256000000001,2
1,CDOT,2,34,bat1,3268,,user003268,41.903506799999995,-87.6671648,3
1,SFU,2,31,bat3,3269,,user003269,49.275361,-122.91256000000001,3
1,SFU,2,41,bat3,3270,,user003270,49.275361,-122.91256000000001,1
1,CDOT,2,35,bat2,3271,,user003271,41.903506799999995,-87.6671648,1
1,CDOT,2,31,bat3,3272,,user003272,41.903506799999995,-87.6671648,1
1,CDOT,2,20,bat1,3273,,user003273,41.903506799999995,-87.6671648,1
1,SFU,2,58,bat2,3274,,user003274,49.275361,-122.91256000000001,3
1,SFU,2,41,bat2,3275,,user003275,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat2,3276,,user003276,41.903506799999995,-87.6671648,3
1,SFU,2,53,bat2,3277,,user003277,49.275361,-122.91256000000001,3
1,SFU,2,42,bat3,3278,,user003278,49.275361,-122.91256000000001,1
1,SFU,2,53,bat3,3279,,user003279,49.275361,-122.91256000000001,2
1,SFU,2,44,bat3,3280,,user003280,49.275361,-122.91256000000001,3
1,SFU,2,26,bat3,3281,,user003281,49.275361,-122.91256000000001,1
1,SFU,2,55,bat2,3282,,user003282,49.275361,-122.91256000000001,1
1,CDOT,2,46,bat3,3283,,user003283,41.903506799999995,-87.6671648,3
1,CDOT,2,53,bat1,3284,,user003284,41.903506799999995,-87.6671648,1
1,SFU,2,42,bat2,3285,,user003285,49.275361,-122.91256000000001,1
1,CDOT,2,26,bat2,3286,,user003286,41.903506799999995,-87.6671648,3
1,CDOT,2,29,bat2,3287,,user003287,41.903506799999995,-87.6671648,3
1,SFU,2,27,bat3,3288,,user003288,49.275361,-122.91256000000001,2
1,CDOT,2,33,bat3,3289,,user003289,41.903506799999995,-87.6671648,2
1,CDOT,2,28,bat1,3290,,user003290,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat2,3291,,user003291,49.275361,-122.91256000000001,3
1,SFU,2,34,bat1,3292,,user003292,49.275361,-122.91256000000001,1
1,SFU,2,32,bat2,3293,,user003293,49.275361,-122.91256000000001,1
1,CDOT,2,39,bat3,3294,,user003294,41.903506799999995,-87.6671648,2
1,SFU,2,26,bat1,3295,,user003295,49.275361,-122.91256000000001,3
1,SFU,2,25,bat1,3296,,user003296,49.275361,-122.91256000000001,1
1,SFU,2,53,bat2,3297,,user003297,49.275361,-122.91256000000001,3
1,SFU,2,42,bat2,3298,,user003298,49.275361,-122.91256000000001,2
1,CDOT,2,50,bat2,3299,,user003299,41.903506799999995,-87.6671648,3
1,CDOT,2,34,bat3,3300,,user003300,41.903506799999995,-87.6671648,3
1,SFU,2,46,bat2,3301,,user003301,49.275361,-122.91256000000001,2
1,CDOT,2,51,bat1,3302,,user003302,41.903506799999995,-87.6671648,2
1,CDOT,2,43,bat3,3303,,user003303,41.903506799999995,-87.6671648,1
1,SFU,2,42,bat1,3304,,user003304,49.275361,-122.91256000000001,1
1,CDOT,2,39,bat3,3305,,user003305,41.903506799999995,-87.6671648,3
1,CDOT,2,24,bat2,3306,,user003306,41.903506799999995,-87.6671648,1
1,SFU,2,24,bat3,3307,,user003307,49.275361,-122.91256000000001,2
1,SFU,2,53,bat1,3308,,user003308,49.275361,-122.91256000000001,1
1,SFU,2,55,bat3,3309,,user003309,49.275361,-122.91256000000001,1
1,SFU,2,45,bat3,3310,,user003310,49.275361,-122.91256000000001,3
1,SFU,2,34,bat1,3311,,user003311,49.275361,-122.91256000000001,1
1,SFU,2,29,bat2,3312,,user003312,49.275361,-122.91256000000001,2
1,SFU,2,49,bat1,3313,,user003313,49.275361,-122.91256000000001,1
